country,employees,founded,industry,link,name,revenue
Germany,50,2012,Construction,https://www.he-profilcenter.de,HE Profilcenter,"7,852,470"
Germany,24,2011,Support Services,https://www.jobadpartner.de,jobvertising crossmedia,14.7
France,10,2014,Financial Services,https://www.expertease-partners.com,Expertease Partners,"4,341,130"
Germany,20,2014,Industrial Goods,https://www.expertus-sicherheitstechnik.de,Expertus Sicherheits-Systemhaus*,2.1
Germany,6,2010,Retail,https://www.lueftungsmarkt.de,Merk Internethandel,"3,222,850"
Czech Republic,14,2014,Technology,https://denevy.eu,DENEVY,"1,734,685"
Latvia,14,2006,Chemicals,https://www.molport.com,MolPort,2.7
Germany,6,1988,Sales & Marketing,https://www.postservice-socher.de,Werbung & Design Socher,3.0
Romania,43,2007,Industrial Goods,https://www.easyindustry.ro,Easy Industry,"2,120,396"
Italy,14,2010,Management Consulting,https://www.in-rete.net,Inrete,"7,003,053"
France,25,2011,Retail,https://www.lexception.com,L’Exception,4.6
France,27,2013,Property,https://lymo.fr/,Lymo,"2,261,973"
UK,122,2012,Technology,https://www.cyden.com,Cyden (iPulse),"55,070,422"
France,15,2011,Retail,https://www.mamagetzner.com,Emmayli,10.9
Italy,349,1999,Technology,https://www.mashfrog.com,Mashfrog Group,"26,235,246"
Netherlands,22,2012,Support Services,https://www.dag1.nl,Dag1,4.1
France,45,2011,Construction,https://www.homeplus.fr,Home Plus,"17,958,207"
Germany,140,2010,Technology,https://www.tis.biz,Treasury Intelligence Solutions,"11,500,000"
Italy,18,2011,Insurance,https://www.allianceinsay.it,Allianceinsay Broker,3.2
Germany,24,2014,Retail,https://www.kombitex.com,Kombitex,"9,464,900"
United Kingdom,84,2009,Management Consulting,https://www.blackrockexpertservices.com,Blackrock Expert Services,34.9
Germany,63,1998,Technology,https://www.aditus.de,ADITUS,9.3
Finland,18,2014,Travel & Leisure,https://www.axopar.fi,Axopar Boats,"55,462,484"
Germany,39,2012,Advertising,https://www.aufgesang.de,Aufgesang,"2,134,930"
Hungary,108,2006,Technology,https://www.starschema.com,Starschema,8.0
UK,34,2013,Financial Services,https://www.squaremileresearch.com,Square Mile Investment Consulting and Research,"6,323,308"
Italy,14,2013,Media,https://www.cookies.digital,Cookies Factory,"6,520,527"
Austria,31,2011,Travel & Leisure,https://www.alps-residence.com,Alps Residence Holidayservice,6.0
Germany,160,2000,Technology,https://www.mvise.de,mVISE,"21,538,000"
Italy,14,2007,Sales & Marketing,https://www.digitalangels.com,Digital Angels,3.3
France,Not found,2011,Technology,http://www.altansia.fr,Altansia,"6,911,724"
Norway,184,2007,Energy,https://www.scatecsolar.com,Scatec Solar,164.1
Italy,11,2010,Energy,http://www.treesystem.it,Treesystem,"6,231,316"
Hungary,56,2011,Automobiles,https://www.amplio.hu,Amplio Automatika,5.1
Spain,25,2013,Advertising,http://www.tappx.com,Tappx,"6,850,194"
United Kingdom,145,2012,Technology,https://www.ecs.co.uk,EC Security,30.9
Lithuania,500,2004,Technology,https://www.hostinger.com,Hostinger,"16,605,262"
Germany,24,2009,Construction,https://www.mk-bauunternehmung.de,M.K. Bauunternehmung,5.3
Germany,130,2007,Cyber Security,https://www.hornetsecurity.com,Hornetsecurity,"10,840,277"
France,29,2010,Construction,https://www.wito.pro,WITO,3.2
Germany,52,2011,Support Services,https://www.verbraucherhilfe24.de,VH24,"9,800,000"
Germany,61,2006,Property,https://ehret-klein.de,Ehret+Klein,"13,814,270"
France,28,2009,Agricultural Commodities,https://www.biogroupe.com,Biogroupe,4.8
Italy,18,2004,Technology,https://www.nohup.it,Nohup,"3,305,281"
Spain,8,2008,Technology,https://www.dexga.com,Dexga Technologies,2.8
UK,12,2005,Aerospace & Defence,https://www.airlinecomponentservices.com,Airline Component Services,"8,100,868"
Spain,209,2003,Property,http://www.azora.es/,Azora Capital,37.4
Latvia,955,2012,Financial Services,https://mogo.finance,Mogo Finance,"80,200,000"
Germany,12,2009,Ecommerce,https://www.kugellager-express.de,Kugellager-Express,1.9
Spain,83,2005,Food & Beverage,https://daveiga.es,Lugar Da Veiga,"6,368,109"
Germany,33,2012,Automobiles,https://www.premio-dresden.de,F.H. Wheel Center,11.5
Italy,59,1975,Construction,https://www.conglomerati-bituminosi.it,Conglomerari Bituminosi,"22,044,268"
France,4,2015,Technology,https://mdspartners.fr,Mds Partners,"2,538,483"
France,5,2010,Ecommerce,https://www.adn-distribution.com.store.emagasin.fr,ADN,7.9
France,17,2006,Telecoms,https://www.manifone.com,Manifone,"10,016,000"
Germany,38,1991,Media,https://www.emf-verlag.de,Edition Michael Fischer,7.6
Germany,10,2014,Support Services,https://www.bizforward.de,bizforward,"2,980,830"
UK,210,2012,Fintech,https://www.lendinvest.com,LendInvest,"123,859,449"
France,260,2012,Technology,https://www.insidegroup.fr,Inside Group,18.6
Germany,11,2013,Retail,https://www.fensterblick.de,Fensterblick,"3,579,460"
United Kingdom,375,2013,Health,https://www.crowncaregroup.co.uk,Crown Care IV,11.8
Germany,26,2006,Construction,http://www.sanitaer-leitermann.de,Sanitär Leitermann,"18,569,350"
Croatia,16,1996,Construction,https://www.plemic.hr,Plemić,3.9
France,11,2010,Support Services,https://www.verso.healthcare,Verso Healthcare,38.0
Italy,5,2010,Energy,https://b1gas.it,B1Gas,"20,333,579"
Italy,29,2011,Technology,https://www.synesthesia.it,Synesthesia,2.5
Germany,50,2011,Technology,https://www.ftapi.com,FTAPI Software,"3,450,000"
Italy,9,2011,Financial Services,https://www.mutuisi.it,Mutuisi,1.9
Italy,41,2011,Telecoms,https://www.brandid.it,Brand Id (Axians)**,"17,219,773"
United Kingdom,22,2011,Property,https://www.ultimateholdings.com,Ultimate Holdings,4.3
France,1,2012,Property,https://www.Homeandshowroom.com,Proprietes Du Monde,"2,722,498"
Germany,113,2008,Advertising,https://www.elbkind.de,elbkind,11.6
Germany,18,2014,Health,https://www.wundmanagement-magisa.de,MAGISA Wundmanagement,"1,827,010"
Italy,8,2001,Construction,https://www.manbuildings.com,Man Buildings,7.5
France,1,2014,Construction,http://n/a,STEPS,"2,822,692"
Portugal,21,2005,Technology,https://www.cycloid.pt,Cycloid,2.5
France,29,2010,Construction,https://www.overdrive.fr,Overdrive,"3,509,009"
Germany,57,2009,Technology,https://www.digitalrepublic.com,Digital Republic Media Group,12.2
Italy,13,2011,Industrial Goods,http://www.nordestelevatori.com,Nord Est Elevatori,"3,429,365"
Croatia,13,2010,Travel & Leisure,https://myistria.com,Meus,1.9
Bulgaria,132,2012,Technology,https://accedia.com,Accedia JSC,"5,976,582"
Poland,43,2010,Technology,https://www.monterail.com,Monterail,2.8
Italy,94,1998,Advertising,https://webranking.it/,Webranking,"21,295,624"
United Kingdom,54,2011,Technology,https://www.azzure-it.com,Azzure IT,6.1
France,43,2008,Support Services,http://www.arpilabe.com,Arpilabe,"2,268,951"
Germany,22,2011,Health,https://www.neuronation.de,Synaptikon,2.3
Italy,31,2012,Industrial Goods,http://www.general-service.it,General Service,"4,041,623"
United Kingdom,117,2008,Support Services,https://www.x4group.co.uk,X4 Group,30.5
Italy,18,2007,Advertising,https://digitalangels.com/,Digital Angels,"4,546,116"
United Kingdom,1259,2008,Food & Beverage,https://www.aspens-services.co.uk,Aspens Services,42.4
France,11,1975,Construction,https://www.lsrfrance.com,La Société Des Revêtements,"3,480,000"
Spain,60,2010,Ecommerce,https://www.ulabox.com,Ulabox,9.5
Germany,80,2003,Property,https://www.hundt-consult.de,HUNDT CONSULT,"8,000,000"
United Kingdom,90,2010,Transport,https://www.wheely.com,Wheely Holdings,32.9
Italy,11,2005,Support Services,https://www.iqmselezione.it,IQM Selezione,"1,861,357"
United Kingdom,98,2008,Fintech,https://www.contis.com,Contis Group,10.8
Italy,21,1988,Interiors,https://www.roversi.it,Cesare Roversi,5.0
Italy,39,2012,Industrial Goods,https://www.gengineeringsrl.it,G.Engineering,"13,311,524"
Italy,9,2011,Property,https://www.finlibera.it,Finlibera,3.2
France,1,2010,Food & Beverage,https://www.mabonneviande.com,mabonneviande.com,2.0
Italy,52,2014,Energy,https://www.nwgenergia.it,Nwg Energia S.P.A Società Benefit,"101,586,621"
Germany,30,2007,Food & Beverage,https://www.paris-direkt.net,Paris Direkt,3.2
Italy,29,2009,Health,https://www.laboratoriolavallonea.net,Laboratorio Di Analisi Veterinarie La Vallonea,"5,532,582"
Italy,145,2012,Support Services,https://www.gmagroup.eu,Gma Cooperativa Sociale,"3,446,767"
Germany,39,2012,Transport,https://www.fmeuropa.de,FME Frachtmanagement Europa,17.8
France,112,2012,Management Consulting,https://www.buyingpeers.com,Buyingpeers,9.8
Cyprus,78,2011,Insurance,https://www.hellasdirect.gr,HD Insurance,"19,702,824"
Germany,20,2006,Industrial Goods,https://www.kuehl-konzept.de,Kühl-Konzept,3.0
Italy,13,2014,Industrial Goods,https://www.next-turbo.com,Next Turbo Technologies,"7,369,204"
Germany,29,2010,Energy,https://www.newsales24.de,new Sales,6.6
UK,1486,2014,Management Consulting,https://www.weareprime.com,PrimeEng Group,"83,842,247"
Germany,43,2008,Transport,https://www.kemmner-logistik.de,Kemmner Logistik,"2,280,680"
France,Not found,2010,Chemicals,https://www.emballageic.fr,Emballage Industrie Concept,9.2
France,6,2013,Food & Beverage,https://www.laboulangeriedesgourmets.com,La Boulangerie Des Gourmets,"34,238,713"
Spain,105,1940,Travel & Leisure,https://www.sdeibar.com,Sociedad Deportiva Eibar,58.7
France,11,2012,Construction,https://www.couvreurs-occitans.fr,Les Couvreurs Occitans,1.6
Italy,4,2015,Retail,https://www.dsvending.it,Ds Vending,"4,067,901"
Netherlands,40,2006,Cyber Security,https://www.northwave-security.com,Northwave,4.7
Germany,65,2016,Construction,https://www.ben-montageservice.de,BEN Montageservice,"5,363,920"
Germany,25,2011,Ecommerce,https://www.autobatterienbilliger.de,batterium,10.5
Netherlands,91,2013,Energy,https://www.zonneplan.nl,Zonneplan,"76,900,732"
France,19,2013,Construction,https://www.horizoncr.fr,Horizon Couverture Ravalement,2.9
France,20,2012,Construction,https://www.atpr59.fr,ATPR,1.7
Germany,3,2010,Retail,https://www.crosscycle.de,Cross,"75,337,480"
Netherlands,16,2007,Advertising,https://www.gracious.nl,gracious,2.0
France,139,2009,Telecoms,https://crosscall.com,Crosscall,"78,458,278"
Spain,38,2004,Ecommerce,https://www.powerplanetonline.com,Leask,15.9
Poland,88,2009,Ecommerce,https://www.i-systems.net,i-systems,2.6
UK,226,2012,Technology,https://www.loopme.com,LoopMe,"40,465,414"
Italy,50,2007,Food & Beverage,https://www.tamilano.com,T’A Milano,5.2
Hungary,106,2006,Technology,http://grape.hu/en,Grape Solutions Hungary,"7,482,052"
United Kingdom,457,2006,Support Services,https://www.ptsg.co.uk,Premier Technical Services Group,62.1
Italy,9,2015,Industrial Goods,http://www.epaperitalia.it,Epaper,"9,633,328"
Italy,25,2013,Management Consulting,https://www.joinbusinessmc.com,Join Business,3.1
France,8,2011,Construction,https://www.fugustructures.com,Fugu,"2,379,000"
Portugal,10,2011,Support Services,https://www.last2ticket.com,Last2Ticket,1.9
Italy,79,2012,Support Services,https://www.fbmsrl.net,Fb.M.,"8,841,628"
Germany,44,2010,Construction,https://www.rubert-bau.de,Rubert Straßen- und Tiefbau,8.1
Germany,139,2012,Construction,https://www.bst-ob.de,BST Becker Sanierungstechnik,"34,900,000"
Hungary,10,2011,Agricultural Commodities,https://neoconsplus.hu,NeoCons Plus,1.8
Germany,180,2007,Automobiles,https://www.bandel-online.de,Bandel Automobiltechnik,"63,102,120"
Germany,3,2014,Interiors,https://www.projektglas.de,PG Projekt Glas,3.7
Italy,16,2006,Industrial Goods,https://www.fimetal.it,Fimetal Di Fernando Gaetano,"1,773,865"
Italy,18,2012,Transport,https://www.gruppotoscanospedizioni.it,Gruppo Toscano Spedizioni,3.4
Hungary,9,2011,Energy,https://www.expleo.hu,EXPLEO,"1,844,977"
Switzerland,31,2010,Technology,https://www.89grad.ch,89Grad,2.9
Italy,63,2010,Technology,https://www.coolshop.it,Coolshop,"4,954,162"
UK,273,2012,Technology,https://www.workable.com,Workable Technology,"20,686,758"
Germany,35,2010,Food & Beverage,https://www.xucker.de,Xucker,11.1
Germany,4,2013,Energy,https://www.schmitt-zerreissen.de,Schmitt & Zerreissen,"14,956,720"
Germany,45,2008,Property,https://www.hundt-consult.de,Hundt Consult,4.5
Germany,14,2009,Energy,https://www.klima-invest.de,KlimaInvest Green Concepts,"11,844,040"
Italy,18,2005,Construction,https://www.kostruire.eu,Kostruire,"16,028,979"
Spain,9,2012,Ecommerce,https://www.relojitos.com,Relojitos Euromediterránea,4.4
UK,859,2007,Insurance,https://www.graniteunderwriting.co.uk,Granite Underwriting,"96,068,351"
Poland,16,2012,Ecommerce,https://ogrodosfera.pl,Ogrodosfera,"8,378,672"
France,83,2003,Cyber Security,https://www.wallix.com,Wallix Group,11.5
Germany,80,2010,Technology,https://www.constaff.com,Constaff,"24,820,690"
Italy,39,2006,Advertising,https://www.playground.it,Playground,"2,225,215"
France,143,1997,Support Services,https://www.welljob.fr,Welljob,58.1
Italy,139,2009,Health,https://www.cmsantagostino.it,Centro Medico Santagostino,23.8
UK,232,2007,Technology,https://www.egress.com,Egress Software Technologies,"16,124,555"
Germany,26,2007,Support Services,https://www.ilux-gmbh.de,iLux Veranstaltungstechnik,4.3
France,28,2008,Technology,https://www.e-attestations.com,e-Attestations,"4,891,866"
Italy,40,2014,Travel & Leisure,https://www.italianway.house,Italianway,"4,164,132"
Germany,1,2013,Industrial Goods,https://www.siloadmaxx.de,Siloadmaxx,1.8
Germany,105,2006,Construction,https://www.oettinger.group,Oettinger Gruppe,"36,852,970"
Germany,9,2009,Ecommerce,https://www.weg-ist-weg.com,A.U.E. Genc,5.6
Croatia,90,2005,Technology,https://infinum.co,Infinum,5.0
Finland,84,2008,Financial Services,http://integrata.fi,Integrata,"7,275,000"
France,1,2010,Retail,https://www.pure-gaming.fr,Pure Gaming,"4,115,677"
Denmark,22,2011,Technology,https://www.biometric.dk,Biometric Solutions,3.3
Spain,22,2012,Automobiles,http://www.crestanevada.es,Crestanevada,"11,379,155"
France,26,2014,Property,https://www.toulouseimmo9.com,IMMO9,2.2
Germany,33,2012,Property,https://www.arcadia-invest.de,Arcadia Investment,"3,903,400"
Italy,18,2015,Support Services,https://smartblue.it,Smartblue,"1,705,658"
France,67,2005,Support Services,https://www.bartle.fr,Bartle,8.6
Germany,20,2009,Industrial Goods,https://www.mbj-solutions.com,MBJ Solutions,"8,419,530"
France,35,2012,Support Services,https://www.procemo.com,Procemo,2.3
Germany,463,2009,Retail,https://www.leguano.eu,leguano,"37,716,510"
Switzerland,120,2011,Education,https://www.littlegreenhouse.ch,Little Green House,7.3
UK,19,2009,Technology,https://www.razor.co.uk,Razor,"1,550,270"
Germany,38,2009,Support Services,https://www.5minds.de,5Minds IT-Solutions,3.4
Germany,83,2012,Transport,http://n/a,Sticker Transporte,"5,235,760"
France,14,2012,Support Services,https://www.eifinnovation.com,Eif Innovation,3.0
Norway,341,2013,Food & Beverage,https://kolonial.no,Kolonial.no,"110,597,554"
United Kingdom,10,2008,Travel & Leisure,https://www.pitchup.com,Pitchup.com,3.0
Germany,38,2009,Construction,https://www.kraehling-bau.de,Krähling Bauunternehmung,"4,226,030"
Finland,50,2012,Transport,https://www.fsn.fi,FSN Logistic,11.8
Italy,45,2014,Transport,https://www.velotransport.it,Velotransport,"2,617,723"
Italy,62,2008,Automobiles,Not found,S.P.L. Soc. Cooperativa,4.4
Germany,73,2001,Technology,https://www.die-interaktiven.de,die.interaktiven,"7,708,000"
Spain,7,2014,Retail,https://www.hods.eu,Home Office Delivery Services*,2.1
UK,44,2011,Ecommerce,https://www.rinkit.com,Rinkit,"20,864,153"
Poland,264,2005,Technology,https://stxnext.com,STX Next,9.9
France,485,2010,Management Consulting,https://www.squad.fr,Squad,"48,612,280"
Germany,27,2011,Technology,https://www.wasserweik.com,Wasserweik Wassersysteme,4.2
France,96,2014,Management Consulting,https://www.saegus.com,Saegus,"10,330,000"
Spain,47,2007,Travel & Leisure,https://feelfreerentals.com,Siempre Free,7.5
Estonia,6,2015,Construction,https://www.genoke.com,Genoke Trading,"4,022,156"
Spain,6,2011,Retail,https://www.skworld.es,Sankrin World,6.3
Germany,24,2007,Technology,https://www.lichtplusstrom.de,Licht + Strom,"2,800,000"
Italy,13,1968,Construction,http://www.putetto.it,Putetto,"2,024,862"
United Kingdom,32,2010,Support Services,https://www.marlingreen.com,Marlin Green,26.7
France,Not found,2010,Management Consulting,https://talents-projets.net,Talents & Projets,"5,460,208"
Italy,29,2011,Restaurants,https://www.thebotanicalclub.com,The Botanical Club,"2,855,718"
France,19,2007,Technology,https://www.capadresse.com,Cap Adresse,3.1
Malta,135,2014,Fintech,https://maxpay.com,Maxpay Holding,"10,997,124"
France,21,2013,Health,https://www.santeformapro.com,Santé Formapro,"3,800,000"
Germany,25,2012,Construction,https://www.koegel-nunne-bau.de,Kögel & Nunne Bau,45.5
Germany,20,2013,Technology,https://www.stingel-consulting.de,Stingel Consulting,"17,500,000"
Norway,22,2011,Media,https://www.cloudmedia.no,Cloud Media Service,2.0
Italy,53,2013,Management Consulting,https://www.joinbusinessmc.com,Join Business Management Consulting,"6,156,495"
Finland,11,1987,Technology,https://www.simap.fi,Si-Tecno,1.9
Italy,20,1989,Cyber Security,http://www.keytech.srl,Keytech,"3,084,108"
Germany,1,2009,Support Services,https://www.prosino.de,Prosino,3.1
France,7,2014,Property,https://www.lesportecles.com,Les porteclés de l'immobilier,"7,632,116"
Austria,32,2004,Construction,https://www.ok-haus.at,O.K. Energie Haus,4.9
UK,191,2008,Automobiles,https://www.vizionnetwork.co.uk,Vizion Network,"73,314,747"
United Kingdom,92,2010,Technology,https://www.red-badger.com,Red Badger Consulting,11.1
France,80,2012,Food & Beverage,https://www.yogurtfactory.fr,Yogurt Factory,"5,300,000"
France,117,2010,Property,https://www.groupebuilders.com,Groupe Builders And Partners,16.2
UK,252,2012,Waste management & recycling,https://www.clearabee.co.uk,Clearabee,"18,678,220"
Italy,55,1963,Construction,https://www.impresapercassi.it,Impresa Percassi,60.9
Germany,72,1998,Travel & Leisure,https://www.schillerhain.de,Parkhotel Schillerhain,"2,711,580"
Spain,13,2012,Travel & Leisure,https://www.miramarcruceros.com,Miramar Cruises,5.2
Italy,78,2000,Support Services,https://www.translated.com,Translated,"33,210,158"
Switzerland,40,2011,Advertising,https://www.lemonads.com,lemonads,"4,450,612"
France,23,2009,Agricultural Commodities,https://www.alterfood.fr,Alterfood,6.9
Sweden,60,2007,Technology,https://www.bombayworks.com,Bombayworks,"6,813,717"
